fecha=2020-08-01, casosComunidad=218, hombres=101, mujeres=117, casosAlicante=58, casosCastellon=10, casosValencia=150
fecha=2021-08-07, casosComunidad=1027, hombres=513, mujeres=514, casosAlicante=414, casosCastellon=153, casosValencia=460
fecha=2021-08-08, casosComunidad=387, hombres=195, mujeres=192, casosAlicante=167, casosCastellon=55, casosValencia=165
fecha=2021-08-09, casosComunidad=1514, hombres=735, mujeres=779, casosAlicante=747, casosCastellon=144, casosValencia=623
fecha=2021-08-10, casosComunidad=1594, hombres=778, mujeres=816, casosAlicante=726, casosCastellon=162, casosValencia=706
fecha=2021-08-11, casosComunidad=1404, hombres=696, mujeres=708, casosAlicante=666, casosCastellon=133, casosValencia=605
fecha=2021-08-12, casosComunidad=1304, hombres=625, mujeres=678, casosAlicante=587, casosCastellon=140, casosValencia=577
fecha=2021-08-13, casosComunidad=1324, hombres=615, mujeres=709, casosAlicante=650, casosCastellon=176, casosValencia=498
fecha=2021-08-14, casosComunidad=632, hombres=298, mujeres=334, casosAlicante=273, casosCastellon=83, casosValencia=276
fecha=2021-08-15, casosComunidad=358, hombres=173, mujeres=185, casosAlicante=208, casosCastellon=58, casosValencia=92
fecha=2021-08-16, casosComunidad=1046, hombres=520, mujeres=526, casosAlicante=524, casosCastellon=118, casosValencia=404
fecha=2021-08-17, casosComunidad=1126, hombres=548, mujeres=578, casosAlicante=561, casosCastellon=144, casosValencia=421
fecha=2021-08-18, casosComunidad=1067, hombres=535, mujeres=532, casosAlicante=555, casosCastellon=101, casosValencia=411
fecha=2021-08-19, casosComunidad=955, hombres=487, mujeres=468, casosAlicante=451, casosCastellon=102, casosValencia=402
fecha=2021-08-20, casosComunidad=958, hombres=458, mujeres=500, casosAlicante=515, casosCastellon=109, casosValencia=334
fecha=2021-08-21, casosComunidad=663, hombres=325, mujeres=338, casosAlicante=300, casosCastellon=68, casosValencia=295
fecha=2021-08-22, casosComunidad=245, hombres=114, mujeres=131, casosAlicante=138, casosCastellon=32, casosValencia=75
fecha=2021-08-23, casosComunidad=953, hombres=482, mujeres=471, casosAlicante=504, casosCastellon=85, casosValencia=364
fecha=2021-08-24, casosComunidad=835, hombres=400, mujeres=435, casosAlicante=419, casosCastellon=89, casosValencia=327
fecha=2021-08-25, casosComunidad=722, hombres=375, mujeres=347, casosAlicante=372, casosCastellon=65, casosValencia=285
fecha=2021-08-26, casosComunidad=740, hombres=343, mujeres=397, casosAlicante=338, casosCastellon=119, casosValencia=283
fecha=2021-08-27, casosComunidad=722, hombres=323, mujeres=399, casosAlicante=337, casosCastellon=81, casosValencia=304
fecha=2021-08-28, casosComunidad=335, hombres=171, mujeres=164, casosAlicante=142, casosCastellon=49, casosValencia=144
fecha=2021-08-29, casosComunidad=122, hombres=59, mujeres=63, casosAlicante=61, casosCastellon=18, casosValencia=43
fecha=2021-08-30, casosComunidad=559, hombres=266, mujeres=293, casosAlicante=279, casosCastellon=62, casosValencia=218
fecha=2021-08-31, casosComunidad=544, hombres=244, mujeres=300, casosAlicante=276, casosCastellon=50, casosValencia=218
fecha=2022-08-01, casosComunidad=993, hombres=400, mujeres=588, casosAlicante=321, casosCastellon=125, casosValencia=547
fecha=2022-08-02, casosComunidad=818, hombres=341, mujeres=475, casosAlicante=278, casosCastellon=115, casosValencia=424
fecha=2022-08-03, casosComunidad=785, hombres=333, mujeres=452, casosAlicante=242, casosCastellon=84, casosValencia=457
fecha=2022-08-04, casosComunidad=675, hombres=266, mujeres=407, casosAlicante=242, casosCastellon=98, casosValencia=335
fecha=2022-08-05, casosComunidad=657, hombres=289, mujeres=367, casosAlicante=204, casosCastellon=77, casosValencia=376
fecha=2022-08-06, casosComunidad=270, hombres=120, mujeres=149, casosAlicante=76, casosCastellon=55, casosValencia=139
fecha=2022-08-07, casosComunidad=235, hombres=107, mujeres=128, casosAlicante=87, casosCastellon=28, casosValencia=120
fecha=2022-08-08, casosComunidad=724, hombres=310, mujeres=412, casosAlicante=214, casosCastellon=76, casosValencia=433
fecha=2022-08-09, casosComunidad=591, hombres=249, mujeres=340, casosAlicante=188, casosCastellon=84, casosValencia=319
fecha=2022-08-10, casosComunidad=540, hombres=218, mujeres=320, casosAlicante=174, casosCastellon=79, casosValencia=287
fecha=2022-08-11, casosComunidad=523, hombres=239, mujeres=284, casosAlicante=160, casosCastellon=82, casosValencia=281
fecha=2022-08-12, casosComunidad=466, hombres=189, mujeres=277, casosAlicante=122, casosCastellon=75, casosValencia=269
fecha=2022-08-13, casosComunidad=225, hombres=91, mujeres=134, casosAlicante=67, casosCastellon=50, casosValencia=108
fecha=2022-08-14, casosComunidad=157, hombres=56, mujeres=101, casosAlicante=53, casosCastellon=31, casosValencia=73
fecha=2022-08-15, casosComunidad=185, hombres=84, mujeres=101, casosAlicante=66, casosCastellon=27, casosValencia=92
fecha=2022-08-16, casosComunidad=522, hombres=212, mujeres=310, casosAlicante=183, casosCastellon=81, casosValencia=258
fecha=2022-08-17, casosComunidad=464, hombres=200, mujeres=264, casosAlicante=174, casosCastellon=59, casosValencia=231
fecha=2022-08-18, casosComunidad=516, hombres=207, mujeres=309, casosAlicante=159, casosCastellon=60, casosValencia=297
fecha=2022-08-19, casosComunidad=454, hombres=184, mujeres=269, casosAlicante=151, casosCastellon=56, casosValencia=247
fecha=2022-08-20, casosComunidad=206, hombres=96, mujeres=110, casosAlicante=59, casosCastellon=33, casosValencia=114
fecha=2022-08-21, casosComunidad=147, hombres=60, mujeres=87, casosAlicante=51, casosCastellon=26, casosValencia=70
fecha=2022-08-22, casosComunidad=545, hombres=221, mujeres=323, casosAlicante=154, casosCastellon=71, casosValencia=320
fecha=2022-08-23, casosComunidad=490, hombres=210, mujeres=280, casosAlicante=151, casosCastellon=71, casosValencia=268
fecha=2022-08-24, casosComunidad=433, hombres=184, mujeres=249, casosAlicante=119, casosCastellon=61, casosValencia=253
fecha=2022-08-25, casosComunidad=392, hombres=167, mujeres=225, casosAlicante=92, casosCastellon=60, casosValencia=240
fecha=2022-08-26, casosComunidad=383, hombres=166, mujeres=216, casosAlicante=95, casosCastellon=63, casosValencia=225
fecha=2022-08-27, casosComunidad=164, hombres=64, mujeres=100, casosAlicante=52, casosCastellon=27, casosValencia=85
fecha=2022-08-28, casosComunidad=173, hombres=81, mujeres=92, casosAlicante=49, casosCastellon=31, casosValencia=93
fecha=2022-08-29, casosComunidad=391, hombres=152, mujeres=238, casosAlicante=103, casosCastellon=55, casosValencia=233
fecha=2022-08-30, casosComunidad=362, hombres=167, mujeres=195, casosAlicante=97, casosCastellon=79, casosValencia=186
fecha=2022-08-31, casosComunidad=372, hombres=161, mujeres=211, casosAlicante=80, casosCastellon=71, casosValencia=220
fecha=2023-08-01, casosComunidad=253, hombres=106, mujeres=147, casosAlicante=91, casosCastellon=23, casosValencia=139
fecha=2023-08-02, casosComunidad=257, hombres=105, mujeres=152, casosAlicante=63, casosCastellon=40, casosValencia=154
fecha=2023-08-03, casosComunidad=248, hombres=105, mujeres=143, casosAlicante=66, casosCastellon=37, casosValencia=145
fecha=2023-08-04, casosComunidad=229, hombres=99, mujeres=130, casosAlicante=65, casosCastellon=35, casosValencia=129
fecha=2023-08-05, casosComunidad=150, hombres=70, mujeres=80, casosAlicante=53, casosCastellon=20, casosValencia=77
fecha=2023-08-06, casosComunidad=163, hombres=75, mujeres=87, casosAlicante=52, casosCastellon=19, casosValencia=92
fecha=2023-08-07, casosComunidad=414, hombres=151, mujeres=263, casosAlicante=108, casosCastellon=63, casosValencia=243
fecha=2023-08-08, casosComunidad=371, hombres=161, mujeres=210, casosAlicante=102, casosCastellon=75, casosValencia=194
fecha=2023-08-09, casosComunidad=369, hombres=161, mujeres=208, casosAlicante=111, casosCastellon=82, casosValencia=176
fecha=2023-08-10, casosComunidad=361, hombres=149, mujeres=212, casosAlicante=114, casosCastellon=63, casosValencia=184
fecha=2023-08-11, casosComunidad=307, hombres=122, mujeres=185, casosAlicante=95, casosCastellon=49, casosValencia=163
fecha=2023-08-12, casosComunidad=187, hombres=74, mujeres=113, casosAlicante=51, casosCastellon=30, casosValencia=106
fecha=2023-08-13, casosComunidad=198, hombres=91, mujeres=107, casosAlicante=72, casosCastellon=33, casosValencia=93
fecha=2023-08-14, casosComunidad=418, hombres=178, mujeres=240, casosAlicante=104, casosCastellon=72, casosValencia=242
fecha=2023-08-15, casosComunidad=186, hombres=79, mujeres=107, casosAlicante=66, casosCastellon=39, casosValencia=81
fecha=2023-08-16, casosComunidad=373, hombres=148, mujeres=225, casosAlicante=96, casosCastellon=80, casosValencia=196
fecha=2023-08-17, casosComunidad=381, hombres=149, mujeres=232, casosAlicante=105, casosCastellon=89, casosValencia=187
fecha=2023-08-18, casosComunidad=343, hombres=138, mujeres=205, casosAlicante=103, casosCastellon=59, casosValencia=181
fecha=2023-08-19, casosComunidad=237, hombres=97, mujeres=140, casosAlicante=68, casosCastellon=62, casosValencia=107
fecha=2023-08-20, casosComunidad=170, hombres=70, mujeres=100, casosAlicante=45, casosCastellon=48, casosValencia=77
fecha=2023-08-21, casosComunidad=396, hombres=164, mujeres=232, casosAlicante=110, casosCastellon=103, casosValencia=183
fecha=2023-08-22, casosComunidad=370, hombres=147, mujeres=223, casosAlicante=104, casosCastellon=82, casosValencia=184
fecha=2023-08-23, casosComunidad=368, hombres=157, mujeres=210, casosAlicante=103, casosCastellon=75, casosValencia=190
fecha=2023-08-24, casosComunidad=365, hombres=150, mujeres=215, casosAlicante=108, casosCastellon=73, casosValencia=184
fecha=2023-08-25, casosComunidad=328, hombres=128, mujeres=200, casosAlicante=102, casosCastellon=75, casosValencia=151
fecha=2023-08-26, casosComunidad=196, hombres=93, mujeres=103, casosAlicante=53, casosCastellon=40, casosValencia=103
fecha=2023-08-27, casosComunidad=170, hombres=75, mujeres=95, casosAlicante=51, casosCastellon=40, casosValencia=79
fecha=2023-08-28, casosComunidad=445, hombres=169, mujeres=276, casosAlicante=154, casosCastellon=84, casosValencia=207
fecha=2023-08-29, casosComunidad=328, hombres=138, mujeres=190, casosAlicante=105, casosCastellon=62, casosValencia=161
fecha=2023-08-30, casosComunidad=340, hombres=137, mujeres=203, casosAlicante=98, casosCastellon=65, casosValencia=177
fecha=2023-08-31, casosComunidad=324, hombres=150, mujeres=174, casosAlicante=101, casosCastellon=60, casosValencia=163
