fecha=2023-01-02, casosComunidad=328, hombres=130, mujeres=198, casosAlicante=102, casosCastellon=35, casosValencia=191
fecha=2023-02-07, casosComunidad=133, hombres=58, mujeres=75, casosAlicante=43, casosCastellon=19, casosValencia=71
fecha=2023-02-08, casosComunidad=101, hombres=50, mujeres=51, casosAlicante=31, casosCastellon=12, casosValencia=58
fecha=2023-02-10, casosComunidad=101, hombres=36, mujeres=65, casosAlicante=33, casosCastellon=10, casosValencia=58
fecha=2023-02-14, casosComunidad=110, hombres=43, mujeres=67, casosAlicante=32, casosCastellon=10, casosValencia=66
fecha=2023-02-20, casosComunidad=115, hombres=53, mujeres=62, casosAlicante=46, casosCastellon=15, casosValencia=54
fecha=2023-02-21, casosComunidad=114, hombres=47, mujeres=66, casosAlicante=38, casosCastellon=11, casosValencia=65
fecha=2023-02-22, casosComunidad=105, hombres=49, mujeres=56, casosAlicante=28, casosCastellon=16, casosValencia=61
fecha=2023-03-03, casosComunidad=106, hombres=43, mujeres=63, casosAlicante=36, casosCastellon=14, casosValencia=56
fecha=2023-03-06, casosComunidad=126, hombres=44, mujeres=82, casosAlicante=39, casosCastellon=25, casosValencia=62
fecha=2023-03-07, casosComunidad=132, hombres=56, mujeres=76, casosAlicante=32, casosCastellon=14, casosValencia=86
fecha=2023-03-08, casosComunidad=132, hombres=54, mujeres=77, casosAlicante=26, casosCastellon=28, casosValencia=78
fecha=2023-03-09, casosComunidad=123, hombres=46, mujeres=77, casosAlicante=14, casosCastellon=29, casosValencia=80
fecha=2023-03-10, casosComunidad=103, hombres=44, mujeres=59, casosAlicante=24, casosCastellon=20, casosValencia=59
fecha=2023-03-13, casosComunidad=146, hombres=52, mujeres=93, casosAlicante=53, casosCastellon=18, casosValencia=75
fecha=2023-03-14, casosComunidad=103, hombres=40, mujeres=63, casosAlicante=28, casosCastellon=32, casosValencia=43
fecha=2023-03-15, casosComunidad=109, hombres=52, mujeres=57, casosAlicante=39, casosCastellon=21, casosValencia=49
fecha=2023-03-16, casosComunidad=150, hombres=54, mujeres=96, casosAlicante=37, casosCastellon=40, casosValencia=73
fecha=2023-03-17, casosComunidad=108, hombres=32, mujeres=76, casosAlicante=35, casosCastellon=17, casosValencia=56
fecha=2023-03-20, casosComunidad=142, hombres=57, mujeres=85, casosAlicante=38, casosCastellon=27, casosValencia=77
fecha=2023-03-21, casosComunidad=167, hombres=57, mujeres=110, casosAlicante=25, casosCastellon=26, casosValencia=116
fecha=2023-03-22, casosComunidad=150, hombres=53, mujeres=97, casosAlicante=32, casosCastellon=36, casosValencia=82
fecha=2023-03-23, casosComunidad=171, hombres=63, mujeres=107, casosAlicante=28, casosCastellon=29, casosValencia=114
fecha=2023-03-24, casosComunidad=154, hombres=63, mujeres=91, casosAlicante=34, casosCastellon=26, casosValencia=94
fecha=2023-03-27, casosComunidad=180, hombres=69, mujeres=111, casosAlicante=36, casosCastellon=29, casosValencia=115
fecha=2023-03-28, casosComunidad=146, hombres=58, mujeres=88, casosAlicante=20, casosCastellon=29, casosValencia=96
fecha=2023-03-29, casosComunidad=129, hombres=54, mujeres=75, casosAlicante=33, casosCastellon=24, casosValencia=72
fecha=2023-03-30, casosComunidad=168, hombres=66, mujeres=102, casosAlicante=53, casosCastellon=24, casosValencia=91
fecha=2023-03-31, casosComunidad=125, hombres=56, mujeres=69, casosAlicante=27, casosCastellon=25, casosValencia=73
fecha=2023-04-03, casosComunidad=160, hombres=79, mujeres=81, casosAlicante=34, casosCastellon=22, casosValencia=104
fecha=2023-04-04, casosComunidad=156, hombres=64, mujeres=92, casosAlicante=40, casosCastellon=23, casosValencia=93
fecha=2023-04-05, casosComunidad=135, hombres=55, mujeres=80, casosAlicante=31, casosCastellon=21, casosValencia=83
fecha=2023-04-06, casosComunidad=105, hombres=55, mujeres=50, casosAlicante=18, casosCastellon=14, casosValencia=73
fecha=2023-04-11, casosComunidad=196, hombres=79, mujeres=117, casosAlicante=51, casosCastellon=35, casosValencia=110
fecha=2023-04-12, casosComunidad=143, hombres=58, mujeres=85, casosAlicante=26, casosCastellon=22, casosValencia=95
fecha=2023-04-13, casosComunidad=152, hombres=64, mujeres=88, casosAlicante=51, casosCastellon=36, casosValencia=65
fecha=2023-04-14, casosComunidad=172, hombres=61, mujeres=111, casosAlicante=29, casosCastellon=53, casosValencia=90
fecha=2023-04-16, casosComunidad=101, hombres=54, mujeres=47, casosAlicante=41, casosCastellon=14, casosValencia=46
fecha=2023-04-17, casosComunidad=169, hombres=69, mujeres=100, casosAlicante=62, casosCastellon=50, casosValencia=57
fecha=2023-04-18, casosComunidad=168, hombres=68, mujeres=100, casosAlicante=45, casosCastellon=27, casosValencia=96
fecha=2023-04-19, casosComunidad=168, hombres=75, mujeres=93, casosAlicante=36, casosCastellon=37, casosValencia=95
fecha=2023-04-20, casosComunidad=120, hombres=48, mujeres=72, casosAlicante=32, casosCastellon=29, casosValencia=59
fecha=2023-04-21, casosComunidad=151, hombres=68, mujeres=83, casosAlicante=42, casosCastellon=21, casosValencia=88
fecha=2023-04-24, casosComunidad=162, hombres=67, mujeres=95, casosAlicante=58, casosCastellon=33, casosValencia=71
fecha=2023-04-25, casosComunidad=153, hombres=56, mujeres=97, casosAlicante=45, casosCastellon=17, casosValencia=91
fecha=2023-04-26, casosComunidad=117, hombres=60, mujeres=57, casosAlicante=34, casosCastellon=16, casosValencia=67
fecha=2023-04-27, casosComunidad=114, hombres=53, mujeres=61, casosAlicante=51, casosCastellon=18, casosValencia=45
fecha=2023-04-28, casosComunidad=105, hombres=37, mujeres=68, casosAlicante=34, casosCastellon=8, casosValencia=63
fecha=2023-05-02, casosComunidad=132, hombres=57, mujeres=75, casosAlicante=31, casosCastellon=25, casosValencia=76
fecha=2023-05-03, casosComunidad=112, hombres=42, mujeres=70, casosAlicante=46, casosCastellon=20, casosValencia=46
fecha=2023-05-08, casosComunidad=125, hombres=51, mujeres=74, casosAlicante=54, casosCastellon=17, casosValencia=54
fecha=2023-05-09, casosComunidad=124, hombres=45, mujeres=79, casosAlicante=65, casosCastellon=14, casosValencia=45
fecha=2023-05-11, casosComunidad=105, hombres=35, mujeres=70, casosAlicante=49, casosCastellon=10, casosValencia=46
fecha=2023-05-15, casosComunidad=118, hombres=39, mujeres=79, casosAlicante=49, casosCastellon=13, casosValencia=56
fecha=2023-05-16, casosComunidad=105, hombres=39, mujeres=66, casosAlicante=55, casosCastellon=11, casosValencia=39
fecha=2023-05-17, casosComunidad=135, hombres=62, mujeres=73, casosAlicante=64, casosCastellon=26, casosValencia=45
fecha=2023-05-19, casosComunidad=110, hombres=47, mujeres=63, casosAlicante=46, casosCastellon=15, casosValencia=49
fecha=2023-05-22, casosComunidad=201, hombres=85, mujeres=116, casosAlicante=81, casosCastellon=35, casosValencia=85
fecha=2023-05-23, casosComunidad=145, hombres=53, mujeres=92, casosAlicante=58, casosCastellon=17, casosValencia=70
fecha=2023-05-24, casosComunidad=157, hombres=66, mujeres=91, casosAlicante=56, casosCastellon=20, casosValencia=81
fecha=2023-05-25, casosComunidad=130, hombres=50, mujeres=80, casosAlicante=50, casosCastellon=8, casosValencia=72
fecha=2023-05-26, casosComunidad=114, hombres=50, mujeres=64, casosAlicante=40, casosCastellon=12, casosValencia=62
fecha=2023-05-29, casosComunidad=145, hombres=57, mujeres=88, casosAlicante=47, casosCastellon=14, casosValencia=84
fecha=2023-05-31, casosComunidad=108, hombres=36, mujeres=72, casosAlicante=45, casosCastellon=9, casosValencia=54
fecha=2023-06-01, casosComunidad=104, hombres=48, mujeres=56, casosAlicante=45, casosCastellon=12, casosValencia=47
fecha=2023-06-02, casosComunidad=102, hombres=51, mujeres=51, casosAlicante=31, casosCastellon=7, casosValencia=64
fecha=2023-06-05, casosComunidad=130, hombres=51, mujeres=79, casosAlicante=58, casosCastellon=9, casosValencia=63
fecha=2023-06-06, casosComunidad=143, hombres=55, mujeres=88, casosAlicante=53, casosCastellon=18, casosValencia=72
fecha=2023-06-12, casosComunidad=115, hombres=51, mujeres=63, casosAlicante=57, casosCastellon=19, casosValencia=39
fecha=2023-07-17, casosComunidad=151, hombres=67, mujeres=84, casosAlicante=56, casosCastellon=9, casosValencia=86
fecha=2023-07-18, casosComunidad=108, hombres=40, mujeres=68, casosAlicante=21, casosCastellon=9, casosValencia=78
fecha=2023-07-20, casosComunidad=135, hombres=46, mujeres=89, casosAlicante=50, casosCastellon=6, casosValencia=79
fecha=2023-07-21, casosComunidad=128, hombres=52, mujeres=76, casosAlicante=41, casosCastellon=26, casosValencia=61
fecha=2023-07-24, casosComunidad=171, hombres=70, mujeres=101, casosAlicante=55, casosCastellon=24, casosValencia=92
fecha=2023-07-25, casosComunidad=163, hombres=65, mujeres=98, casosAlicante=53, casosCastellon=18, casosValencia=92
fecha=2023-07-26, casosComunidad=212, hombres=94, mujeres=118, casosAlicante=56, casosCastellon=24, casosValencia=132
fecha=2023-07-27, casosComunidad=238, hombres=93, mujeres=145, casosAlicante=69, casosCastellon=47, casosValencia=122
fecha=2023-07-28, casosComunidad=222, hombres=83, mujeres=139, casosAlicante=57, casosCastellon=32, casosValencia=133
fecha=2023-07-29, casosComunidad=114, hombres=47, mujeres=67, casosAlicante=44, casosCastellon=15, casosValencia=55
fecha=2023-07-30, casosComunidad=110, hombres=47, mujeres=63, casosAlicante=20, casosCastellon=20, casosValencia=70
fecha=2023-07-31, casosComunidad=264, hombres=112, mujeres=152, casosAlicante=96, casosCastellon=30, casosValencia=138
fecha=2023-08-01, casosComunidad=253, hombres=106, mujeres=147, casosAlicante=91, casosCastellon=23, casosValencia=139
fecha=2023-08-02, casosComunidad=257, hombres=105, mujeres=152, casosAlicante=63, casosCastellon=40, casosValencia=154
fecha=2023-08-03, casosComunidad=248, hombres=105, mujeres=143, casosAlicante=66, casosCastellon=37, casosValencia=145
fecha=2023-08-04, casosComunidad=229, hombres=99, mujeres=130, casosAlicante=65, casosCastellon=35, casosValencia=129
fecha=2023-08-05, casosComunidad=150, hombres=70, mujeres=80, casosAlicante=53, casosCastellon=20, casosValencia=77
fecha=2023-08-06, casosComunidad=163, hombres=75, mujeres=87, casosAlicante=52, casosCastellon=19, casosValencia=92
fecha=2023-08-07, casosComunidad=414, hombres=151, mujeres=263, casosAlicante=108, casosCastellon=63, casosValencia=243
fecha=2023-08-08, casosComunidad=371, hombres=161, mujeres=210, casosAlicante=102, casosCastellon=75, casosValencia=194
fecha=2023-08-09, casosComunidad=369, hombres=161, mujeres=208, casosAlicante=111, casosCastellon=82, casosValencia=176
fecha=2023-08-10, casosComunidad=361, hombres=149, mujeres=212, casosAlicante=114, casosCastellon=63, casosValencia=184
fecha=2023-08-11, casosComunidad=307, hombres=122, mujeres=185, casosAlicante=95, casosCastellon=49, casosValencia=163
fecha=2023-08-12, casosComunidad=187, hombres=74, mujeres=113, casosAlicante=51, casosCastellon=30, casosValencia=106
fecha=2023-08-13, casosComunidad=198, hombres=91, mujeres=107, casosAlicante=72, casosCastellon=33, casosValencia=93
fecha=2023-08-14, casosComunidad=418, hombres=178, mujeres=240, casosAlicante=104, casosCastellon=72, casosValencia=242
fecha=2023-08-15, casosComunidad=186, hombres=79, mujeres=107, casosAlicante=66, casosCastellon=39, casosValencia=81
fecha=2023-08-16, casosComunidad=373, hombres=148, mujeres=225, casosAlicante=96, casosCastellon=80, casosValencia=196
fecha=2023-08-17, casosComunidad=381, hombres=149, mujeres=232, casosAlicante=105, casosCastellon=89, casosValencia=187
fecha=2023-08-18, casosComunidad=343, hombres=138, mujeres=205, casosAlicante=103, casosCastellon=59, casosValencia=181
fecha=2023-08-19, casosComunidad=237, hombres=97, mujeres=140, casosAlicante=68, casosCastellon=62, casosValencia=107
fecha=2023-08-20, casosComunidad=170, hombres=70, mujeres=100, casosAlicante=45, casosCastellon=48, casosValencia=77
fecha=2023-08-21, casosComunidad=396, hombres=164, mujeres=232, casosAlicante=110, casosCastellon=103, casosValencia=183
fecha=2023-08-22, casosComunidad=370, hombres=147, mujeres=223, casosAlicante=104, casosCastellon=82, casosValencia=184
fecha=2023-08-23, casosComunidad=368, hombres=157, mujeres=210, casosAlicante=103, casosCastellon=75, casosValencia=190
fecha=2023-08-24, casosComunidad=365, hombres=150, mujeres=215, casosAlicante=108, casosCastellon=73, casosValencia=184
fecha=2023-08-25, casosComunidad=328, hombres=128, mujeres=200, casosAlicante=102, casosCastellon=75, casosValencia=151
fecha=2023-08-26, casosComunidad=196, hombres=93, mujeres=103, casosAlicante=53, casosCastellon=40, casosValencia=103
fecha=2023-08-27, casosComunidad=170, hombres=75, mujeres=95, casosAlicante=51, casosCastellon=40, casosValencia=79
fecha=2023-08-28, casosComunidad=445, hombres=169, mujeres=276, casosAlicante=154, casosCastellon=84, casosValencia=207
fecha=2023-08-29, casosComunidad=328, hombres=138, mujeres=190, casosAlicante=105, casosCastellon=62, casosValencia=161
fecha=2023-08-30, casosComunidad=340, hombres=137, mujeres=203, casosAlicante=98, casosCastellon=65, casosValencia=177
fecha=2023-08-31, casosComunidad=324, hombres=150, mujeres=174, casosAlicante=101, casosCastellon=60, casosValencia=163
fecha=2023-09-01, casosComunidad=298, hombres=117, mujeres=181, casosAlicante=79, casosCastellon=64, casosValencia=155
fecha=2023-09-02, casosComunidad=164, hombres=72, mujeres=92, casosAlicante=44, casosCastellon=32, casosValencia=88
fecha=2023-09-03, casosComunidad=164, hombres=73, mujeres=91, casosAlicante=49, casosCastellon=39, casosValencia=76
fecha=2023-09-04, casosComunidad=319, hombres=130, mujeres=189, casosAlicante=97, casosCastellon=54, casosValencia=168
fecha=2023-09-05, casosComunidad=316, hombres=120, mujeres=196, casosAlicante=78, casosCastellon=75, casosValencia=163
fecha=2023-09-06, casosComunidad=292, hombres=138, mujeres=154, casosAlicante=81, casosCastellon=57, casosValencia=154
fecha=2023-09-07, casosComunidad=239, hombres=115, mujeres=124, casosAlicante=70, casosCastellon=67, casosValencia=102
fecha=2023-09-08, casosComunidad=209, hombres=81, mujeres=128, casosAlicante=47, casosCastellon=42, casosValencia=120
fecha=2023-09-09, casosComunidad=123, hombres=58, mujeres=65, casosAlicante=35, casosCastellon=26, casosValencia=62
fecha=2023-09-10, casosComunidad=130, hombres=54, mujeres=76, casosAlicante=53, casosCastellon=36, casosValencia=41
